user_id	departement	birth	order_id	order_date	total	nb_tshirts	tshirt_price	category
76f1e75e2a	92	7/2/1969	TSG-1263764	2013-12-05 19:11:00	23.9	1	23.9	Hoodie
78de5e5470	40	2/23/1980	TSG-1263766	2013-12-10 13:48:00	25.0	1	25	Tennis Shirt
35d3eabfd8	19	8/15/1958	TSG-1263769	2013-12-16 07:24:00	39.8	2	19.9	Black T-Shirt M
cb383c8574	74	12/27/1979	TSG-1263772	2013-12-27 21:30:00	19.9	1	19.9	Black T-Shirt M
f8e5d28b39	74	9/10/1960	TSG-1263773	2014-02-22 13:10:00	23.9	1	23.9	Tennis Shirt
8165e83935	81	12/30/1899	TSG-1263776	2013-12-06 17:31:00	25.0	1	25	Hoodie
3cddfeb1ff	33	12/30/1899	TSG-1263777	2013-12-05 18:59:00	23.9	1	23.9	White T-Shirt M
5503bf16f3		8/11/1968	TSG-1263778	2013-12-18 17:57:00	25.0	1	25	White T-Shirt M
f4fcf2da37	25	5/9/1996	TSG-1263782	2013-12-21 19:26:00	16.7	1	16.7	Black T-Shirt F
6cac414b5c	95	10/30/1977	TSG-1263783	2013-12-18 12:24:00	23.9	1	23.9	Tennis Shirt
bd2a4e0c7d	76	12/17/1984	TSG-1263790	2014-01-25 12:17:00	25.0	1	25	Tennis Shirt
57c7a0e5e1	92	9/15/1976	TSG-1263793	2014-02-23 08:51:00	16.7	1	16.7	Black T-Shirt M
600458688f	42	6/4/1987	TSG-1263794	2013-12-14 17:55:00	16.7	1	16.7	Black T-Shirt F
b226d66d22	44	7/14/1993	TSG-1263795	2014-04-19 21:42:00	16.7	1	16.7	Black T-Shirt F
8b3c7cc4c8	57	1/22/1978	TSG-1263797	2014-09-07 20:37:00	23.9	1	23.9	Black T-Shirt F
1756c26769	60	4/2/1975	TSG-1263801	2013-12-14 20:55:00	50.1	3	16.7	Black T-Shirt M
2bee182ccc	59	12/30/1899	TSG-1263803	2013-12-14 14:12:00	16.7	1	16.7	Black T-Shirt F
4f96f434c8	81	9/9/1960	TSG-1263808	2014-01-17 18:54:00	23.9	1	23.9	White T-Shirt M
07fd242f87	59	5/19/1949	TSG-1263809	2014-08-02 16:40:00	19.9	1	19.9	Hoodie
9a1ab43734	13	2/19/1981	TSG-1263821	2014-08-11 13:50:00	33.4	2	16.7	Black T-Shirt M
2774f38d24	84	5/5/1960	TSG-1263824	2013-12-11 19:40:00	23.9	1	23.9	White T-Shirt M
e2c0232372	42	12/10/1959	TSG-1263836	2013-12-05 23:04:00	79.6	4	19.9	Hoodie
84c241ce0d	31	3/1/1993	TSG-1263839	2014-07-08 15:31:00	19.9	1	19.9	White T-Shirt M
d250e52d8f	06	3/31/1987	TSG-1263842	2014-07-26 11:49:00	19.9	1	19.9	Black T-Shirt M
2ca06246bd	67	5/4/1964	TSG-1263846	2014-07-10 07:28:00	47.8	2	23.9	Hoodie
b839ec0f23	13	7/8/1974	TSG-1263853	2013-12-17 18:11:00	16.7	1	16.7	Bk TShirt M
c54678a67a	76	3/18/1977	TSG-1263854	2014-07-12 09:47:00	19.9	1	19.9	Hoodie
c8919be478	38	11/1/1987	TSG-1263856	2013-12-02 10:40:00	50.1	3	16.7	Black T-Shirt F
b994c08903		12/30/1899	TSG-1263859	2013-12-09 22:02:00	19.9	1	19.9	Hoodie
1d4993042d	80	10/26/1978	TSG-1263866	2014-02-07 21:34:00	19.9	1	19.9	White T-Shirt M
e325eebbef	84	1/26/1958	TSG-1263869	2014-04-10 19:18:00	39.8	2	19.9	White T-Shirt M
bfd5ff4fcf	83	9/12/1991	TSG-1263870	2014-01-13 15:23:00	16.7	1	16.7	White T-Shirt F
3ec25bc0c4	72	8/27/1979	TSG-1263873	2014-02-26 22:56:00	16.7	1	16.7	White T-Shirt F
4e6d89318d	26	12/30/1899	TSG-1263874	2013-12-07 21:36:00	16.7	1	16.7	Black T-Shirt F
f9f8c2e7a1	92	1/11/1970	TSG-1263875	2014-03-15 12:09:00	16.7	1	16.7	Black T-Shirt M
18934eedbc	01	3/27/1955	TSG-1263879	2014-01-04 18:38:00	23.9	1	23.9	Hoodie
712819854c	77	1/2/1958	TSG-1263880	2014-01-14 12:05:00	25.0	1	25	Hoodie
f4f5b72184	50	6/30/1994	TSG-1263884	2013-12-16 19:28:00	16.7	1	16.7	Black T-Shirt M
7364638298	38	6/9/1985	TSG-1263887	2014-05-07 13:44:00	16.7	1	16.7	White T-Shirt M
ac91f77186		10/18/1988	TSG-1263889	2014-01-19 18:41:00	75.0	3	25	Hoodie
9c4951f738	65	6/19/1971	TSG-1263892	2014-05-20 14:55:00	19.9	1	19.9	White T-Shirt M
8af9fac356	38	1/21/1983	TSG-1263901	2013-12-13 09:22:00	19.9	1	19.9	White T-Shirt M
f9fdda3094	17	11/1/1973	TSG-1263903	2013-12-12 17:46:00	16.7	1	16.7	Black T-Shirt F
45b8b58b77	91	7/11/1979	TSG-1263906	2013-12-19 18:08:00	47.8	2	23.9	Hoodie
c786959a50	68	7/1/1967	TSG-1263909	2014-08-30 15:59:00	25.0	1	25	Hoodie
d371174259	49	5/31/1984	TSG-1263930	2014-07-02 11:59:00	19.9	1	19.9	White T-Shirt F
a1bb570535	53	10/14/1978	TSG-1263932	2013-12-15 15:24:00	16.7	1	16.7	Black T-Shirt M
ed8ce539c3	84	5/15/1976	TSG-1263939	2014-07-23 12:17:00	19.9	1	19.9	Hoodie
a792b2961b	35	5/12/1953	TSG-1263943	2014-01-10 11:59:00	19.9	1	19.9	Black T-Shirt M
3c607563c3	75	12/30/1899	TSG-1263951	2014-07-20 09:34:00	25.0	1	25	Hoodie
99e30f9b20	77	6/24/1948	TSG-1263954	2013-12-29 18:44:00	19.9	1	19.9	Hoodie
dffccad4fa	51	5/15/1966	TSG-1263955	2013-12-12 19:57:00	47.8	2	23.9	Hoodie
6010eb091d	89	2/19/1982	TSG-1263956	2014-09-15 11:27:00	19.9	1	19.9	White T-Shirt M
3327312254	62	12/30/1899	TSG-1263957	2014-03-13 20:27:00	16.7	1	16.7	White T-Shirt F
ce32277c3c	51	10/5/1978	TSG-1263963	2013-12-18 21:19:00	19.9	1	19.9	White T-Shirt M
88de39a6c3	03	11/2/1988	TSG-1263968	2013-12-08 10:30:00	50.1	3	16.7	Black T-Shirt F
23f4e076c2	33	2/13/1980	TSG-1263969	2013-12-21 18:22:00	19.9	1	19.9	Hoodie
863f3e54af	94	7/24/1948	TSG-1263972	2013-12-08 15:17:00	25.0	1	25	Hoodie
67e5b45933	67	5/4/1978	TSG-1263976	2013-12-09 14:44:00	33.4	2	16.7	Black T-Shirt M
12d07355bd	92	1/19/1981	TSG-1263978	2014-09-11 20:44:00	59.7	3	19.9	White T-Shirt M
b5b65bbdf4	31	3/3/1947	TSG-1263985	2014-07-21 23:56:00	19.9	1	19.9	Hoodie
8ca4199f30	69	3/2/1985	TSG-1263986	2014-06-14 11:53:00	19.9	1	19.9	White T-Shirt M
14b10fe4c0	67	8/22/1970	TSG-1263990	2014-01-11 08:58:00	16.7	1	16.7	Black T-Shirt M
1778fd9a59	91	3/13/1976	TSG-1263991	2014-02-10 21:38:00	23.9	1	23.9	Black T-Shirt F
8f9e2a12c9	13	11/12/1950	TSG-1263993	2014-06-13 15:19:00	23.9	1	23.9	Hoodie
5a0e4c32d2	36	8/2/1946	TSG-1263994	2014-06-22 23:23:00	23.9	1	23.9	Black T-Shirt F
eed83c0f84	59	10/25/1988	TSG-1263995	2013-12-14 21:28:00	23.9	1	23.9	Black T-Shirt F
fae1496685	27	2/12/1972	TSG-1263996	2014-04-30 20:42:00	19.9	1	19.9	White T-Shirt M
d4929b2b5a	78	12/30/1899	TSG-1263998	2013-12-08 23:58:00	16.7	1	16.7	Black T-Shirt F
c6fe181d3c	33	12/13/1953	TSG-1264000	2014-07-02 12:58:00	16.7	1	16.7	Black T-Shirt M
39fdc3430d	974	5/2/1968	TSG-1264002	2014-01-10 15:27:00	16.7	1	16.7	Black T-Shirt F
8f96e866a1	62	1/10/1971	TSG-1264004	2013-12-19 11:30:00	33.4	2	16.7	Black T-Shirt M
e87f22c691	71	5/26/1966	TSG-1264006	2014-01-15 19:57:00	16.7	1	16.7	Black T-Shirt M
95e96c3bb6	69	6/29/1964	TSG-1264007	2014-06-13 12:26:00	16.7	1	16.7	Black T-Shirt M
afe7dd9975	45	3/13/1972	TSG-1264008	2014-08-28 18:59:00	25.0	1	25	Tennis Shirt
e02fefa835	03	12/30/1899	TSG-1264011	2013-12-12 21:37:00	23.9	1	23.9	White T-Shirt M
b596656a84	92	7/3/1968	TSG-1264014	2014-07-05 15:37:00	23.9	1	23.9	White T-Shirt M
d8a6f298ef	08	5/12/1967	TSG-1264016	2014-05-04 20:41:00	25.0	1	25	Hoodie
0db8be3a3f	69	6/12/1986	TSG-1264018	2013-12-05 16:37:00	16.7	1	16.7	Black T-Shirt F
314234fc5d	75	12/30/1899	TSG-1264020	2014-09-22 19:53:00	19.9	1	19.9	Black T-Shirt F
935a533b13	59	5/28/1984	TSG-1264021	2014-08-31 19:33:00	16.7	1	16.7	White T-Shirt M
cfcc00dc85	06	12/16/1975	TSG-1264027	2013-12-21 18:04:00	23.9	1	23.9	White T-Shirt M
f51cf2ff96	33	12/2/1977	TSG-1264029	2013-12-24 13:39:00	16.7	1	16.7	White T-Shirt F
990b9cffb6	63	9/29/1975	TSG-1264030	2013-12-21 18:06:00	25.0	1	25	White T-Shirt M
ef325e0fd8	77	6/7/1985	TSG-1264032	2014-07-04 18:34:00	25.0	1	25	Tennis Shirt
023f7004f5	83	1/12/1986	TSG-1264034	2013-12-02 11:34:00	16.7	1	16.7	Black T-Shirt M
40e9ddbc3b	62	2/2/1967	TSG-1264036	2014-08-03 07:57:00	19.9	1	19.9	Hoodie
e2f6c67e70	70	6/21/1977	TSG-1264038	2014-08-25 09:12:00	39.8	2	19.9	White T-Shirt F
e2f6c67e70	70	6/21/1977	TSG-1264039	2014-08-25 09:12:00	39.8	2	19.9	White T-Shirt F
79fb2e3083	50	12/19/1997	TSG-1264050	2014-05-15 20:12:00	23.9	1	23.9	Tennis Shirt
b8d0566b2d	33	8/13/1981	TSG-1264055	2013-12-13 20:06:00	16.7	1	16.7	Black T-Shirt M
29e1e610b4	76	10/6/1954	TSG-1264056	2014-10-20 19:10:00	16.7	1	16.7	White T-Shirt F
dc6b520f1f	35	9/8/1982	TSG-1264059	2014-05-09 11:00:00	19.9	1	19.9	White T-Shirt F
df62b4cd9a	07	10/9/1965	TSG-1264065	2014-02-18 11:25:00	25.0	1	25	Hoodie
2188dbd82d	31	1/19/1980	TSG-1264069	2014-02-09 19:41:00	19.9	1	19.9	White T-Shirt M
2606c59aa0	93	8/11/1958	TSG-1264070	2013-12-18 18:29:00	19.9	1	19.9	Hoodie
1842bb47ac	34	12/30/1899	TSG-1264076	2013-12-07 15:22:00	19.9	1	19.9	White T-Shirt M
6f55d70e18	22	11/1/1982	TSG-1264077	2014-02-10 21:53:00	19.9	1	19.9	White T-Shirt M
0afb37d496	93	9/25/1993	TSG-1264078	2014-05-26 15:04:00	16.7	1	16.7	Black T-Shirt M
cd76fef2e7	13	4/11/1995	TSG-1264079	2014-03-22 19:15:00	16.7	1	16.7	White T-Shirt F
4344343ece	33	3/14/1981	TSG-1264085	2014-06-05 18:04:00	16.7	1	16.7	White T-Shirt M
d4b5996dfb	16	7/20/1988	TSG-1264088	2013-12-05 22:35:00	23.9	1	23.9	Tennis Shirt
cdb0091da2	61	9/25/1980	TSG-1264096	2014-05-29 16:12:00	16.7	1	16.7	White T-Shirt F
cdb0091da2	61	9/25/1980	TSG-1264097	2014-05-29 16:12:00	16.7	1	16.7	White T-Shirt F
6b6bae1363	63	9/4/1967	TSG-1264100	2013-12-06 20:12:00	23.9	1	23.9	White T-Shirt M
44b0b44d73	34	7/30/1957	TSG-1264102	2014-05-14 10:19:00	25.0	1	25	Hoodie
f9d8541241	04	1/27/1966	TSG-1264104	2014-09-29 17:51:00	19.9	1	19.9	White T-Shirt F
cdf1c611ba	45	3/14/1969	TSG-1264107	2013-12-11 20:54:00	25.0	1	25	Hoodie
6b1c864bdb	45	1/4/1984	TSG-1264111	2013-12-08 18:24:00	19.9	1	19.9	White T-Shirt M
0701ca9132	72	11/7/1946	TSG-1264113	2013-12-17 19:53:00	19.9	1	19.9	Black T-Shirt M
a59cb3441b	31	12/30/1899	TSG-1264114	2014-04-01 12:06:00	32.0	1	32	Hoodie
b4984dd56d	94	8/29/1950	TSG-1264116	2013-12-16 10:38:00	33.4	2	16.7	White T-Shirt F
b4984dd56d	94	8/29/1950	TSG-1264117	2013-12-16 10:38:00	33.4	2	16.7	White T-Shirt F
9f69a10101	49	12/30/1899	TSG-1264118	2014-07-20 12:37:00	19.9	1	19.9	White T-Shirt M
13914537ab	77	11/15/1990	TSG-1264136	2013-12-10 19:46:00	19.9	1	19.9	Black T-Shirt M
e72ca5eafa	77	7/13/1961	TSG-1264137	2014-05-03 14:00:00	25.0	1	25	Tennis Shirt
69fe704c01	31	7/2/1951	TSG-1264138	2014-03-14 12:45:00	19.9	1	19.9	White T-Shirt M
f7b5524dec	76	2/6/1991	TSG-1264147	2013-12-09 22:57:00	16.7	1	16.7	Black T-Shirt F
aa6a569ba6	47	9/12/1962	TSG-1264149	2014-09-02 09:16:00	16.7	1	16.7	Black T-Shirt M
2b8fdb977f	22	7/9/1972	TSG-1264150	2013-12-11 17:17:00	16.7	1	16.7	White T-Shirt M
87bbf4500c	14	6/9/1987	TSG-1264154	2013-12-17 16:57:00	16.7	1	16.7	White T-Shirt M
972e2672b3	13	7/25/1982	TSG-1264160	2014-05-20 07:57:00	19.9	1	19.9	White T-Shirt M
7d2f65c573	69	10/25/1982	TSG-1264162	2014-01-05 11:19:00	19.9	1	19.9	Black T-Shirt M
98f0b12f49	67	6/5/1982	TSG-1264163	2013-12-15 21:40:00	16.7	1	16.7	Black T-Shirt F
a3d5580230	75	10/13/1990	TSG-1264167	2014-10-02 13:10:00	33.4	2	16.7	Black T-Shirt M
8a94f5416d	71	12/16/1976	TSG-1264168	2014-06-12 08:26:00	16.7	1	16.7	Bk TShirt M
85a84634b0	34	7/20/1969	TSG-1264169	2014-06-26 10:01:00	23.9	1	23.9	White T-Shirt M
0a09f29450	95	11/8/1994	TSG-1264170	2013-12-17 17:29:00	16.7	1	16.7	Black T-Shirt M
2c2e5ef5c5	44	2/18/1988	TSG-1264180	2014-09-01 10:50:00	23.9	1	23.9	Tennis Shirt
959c01ffe3	35	6/9/1974	TSG-1264185	2013-12-19 21:57:00	19.9	1	19.9	Hoodie
7732382689	69	6/25/1975	TSG-1264200	2014-05-24 10:19:00	50.0	2	25	White T-Shirt M
cdf6b14a69	06	4/8/1975	TSG-1264201	2013-12-17 22:54:00	19.9	1	19.9	Hoodie
ee3b2be6c7	71	5/16/1978	TSG-1264205	2013-12-06 17:58:00	23.9	1	23.9	White T-Shirt M
75da0390eb	79	7/12/1948	TSG-1264207	2014-05-02 14:53:00	23.9	1	23.9	Hoodie
b1f829120a	35	9/4/1985	TSG-1264208	2013-12-03 19:16:00	16.7	1	16.7	Black T-Shirt F
90459a864d	92	1/10/1983	TSG-1264213	2013-12-15 02:03:00	33.4	2	16.7	Black T-Shirt F
dd5dd47ea1	34	10/29/1962	TSG-1264223	2014-02-11 10:11:00	19.9	1	19.9	White T-Shirt M
2286ff8958	44	1/15/1951	TSG-1264226	2014-07-07 17:17:00	19.9	1	19.9	Black T-Shirt F
5d36257e00	94	11/15/1976	TSG-1264235	2014-03-29 22:53:00	23.9	1	23.9	White T-Shirt M
d3bddad72f	92	2/5/1991	TSG-1264242	2013-12-15 15:21:00	50.1	3	16.7	Black T-Shirt M
d3bddad72f	92	2/5/1991	TSG-1264243	2013-12-15 15:21:00	50.1	3	16.7	Black T-Shirt M
4c52ae6449	76	7/30/1953	TSG-1264246	2014-06-03 22:13:00	25.0	1	25	Hoodie
1f0d64a0c6	17	12/30/1899	TSG-1264248	2014-06-09 14:00:00	23.9	1	23.9	Black T-Shirt F
cdc2ee9e86	63	1/28/1979	TSG-1264249	2013-12-08 19:19:00	23.9	1	23.9	White T-Shirt M
cbe2430d8a	42	3/8/1982	TSG-1264250	2014-09-02 18:33:00	23.9	1	23.9	White T-Shirt M
f48b23ab22	51	1/29/1950	TSG-1264252	2013-12-14 17:11:00	47.8	2	23.9	Hoodie
b470f59009	67	2/14/1984	TSG-1264254	2013-12-05 09:29:00	19.9	1	19.9	Hoodie
754fbde810	06	6/16/1994	TSG-1264255	2014-06-09 23:51:00	23.9	1	23.9	Tennis Shirt
938c5804af	62	7/14/1973	TSG-1264257	2014-08-09 13:10:00	19.9	1	19.9	White T-Shirt M
99469ef540	64	12/1/1982	TSG-1264259	2013-12-05 19:53:00	16.7	1	16.7	Black T-Shirt M
a92364bba9	81	8/16/1963	TSG-1264260	2014-05-22 15:11:00	19.9	1	19.9	Hoodie
c3a00377fd	50	7/8/1984	TSG-1264262	2013-12-17 22:54:00	16.7	1	16.7	Black T-Shirt M
114a142dff	77	3/26/1963	TSG-1264263	2014-07-06 18:01:00	16.7	1	16.7	Black T-Shirt M
4add4dad7d	69	10/3/1986	TSG-1264264	2014-09-03 13:12:00	23.9	1	23.9	Tennis Shirt
ba90722ac0	93	12/30/1899	TSG-1264265	2013-12-18 16:37:00	23.9	1	23.9	White T-Shirt F
3ad6d5c020	31	12/30/1899	TSG-1264269	2014-09-15 17:23:00	16.7	1	16.7	White T-Shirt F
8478ad61bd	02	10/20/1974	TSG-1264270	2013-12-19 17:37:00	16.7	1	16.7	Black T-Shirt F
4064e07430	34	6/1/1985	TSG-1264281	2014-07-23 11:59:00	19.9	1	19.9	White T-Shirt M
3b8d7d8714	84	8/3/1970	TSG-1264282	2014-02-14 12:41:00	16.7	1	16.7	Black T-Shirt F
0618a4a9f5	31	10/13/1965	TSG-1264295	2013-12-18 14:27:00	23.9	1	23.9	White T-Shirt M
124995d66b	33	3/20/1984	TSG-1264298	2013-12-07 22:59:00	16.7	1	16.7	White T-Shirt M
d14d6fc105	86	6/2/1972	TSG-1264304	2014-04-28 16:36:00	16.7	1	16.7	Black T-Shirt M
04914b3b8a	59	9/16/1983	TSG-1264305	2014-02-11 14:02:00	16.7	1	16.7	Bk TShirt M
87214afc0f	37	12/30/1899	TSG-1264308	2013-12-07 13:59:00	23.9	1	23.9	Hoodie
85a19acc35	93	12/30/1899	TSG-1264311	2013-12-03 02:38:00	16.7	1	16.7	White T-Shirt M
da43ef0f80	78	12/17/1979	TSG-1264312	2014-03-29 23:54:00	19.9	1	19.9	Black T-Shirt M
9abb153965	64	2/4/1982	TSG-1264320	2014-01-26 10:02:00	75.0	3	25	White T-Shirt M
702d6b348c	30	11/10/1959	TSG-1264321	2014-03-19 08:37:00	16.7	1	16.7	Black T-Shirt F
baf953d5a3	91	2/9/1982	TSG-1264324	2014-06-09 17:26:00	16.7	1	16.7	Black T-Shirt F
53d4bdafa8	69	9/14/1987	TSG-1264325	2013-12-21 12:04:00	25.0	1	25	Hoodie
40f2d62765	30	2/3/1995	TSG-1264332	2013-12-08 16:54:00	16.7	1	16.7	White T-Shirt M
b96ec103fb		6/29/1984	TSG-1264340	2014-09-14 17:39:00	33.4	2	16.7	Black T-Shirt F
194325be07	32	7/12/1993	TSG-1264343	2013-12-13 11:43:00	23.9	1	23.9	White T-Shirt M
dc33d5c700	68	5/21/1990	TSG-1264344	2014-02-24 10:03:00	16.7	1	16.7	Black T-Shirt M
f1d0566fbc	35	12/30/1899	TSG-1264345	2013-12-14 18:52:00	39.8	2	19.9	Hoodie
738b8b9386	38	2/3/1968	TSG-1264346	2014-05-26 14:10:00	19.9	1	19.9	Black T-Shirt M
f0e0f41374	92	8/3/1977	TSG-1264347	2013-11-29 13:22:00	64.0	2	32	Hoodie
b67f71861a	94	12/14/1967	TSG-1264351	2014-01-19 20:57:00	50.1	3	16.7	Black T-Shirt F
72ec0caeff	38	12/8/1992	TSG-1264353	2014-07-25 19:37:00	19.9	1	19.9	White T-Shirt M
0202c105fb	67	1/24/1958	TSG-1264354	2013-12-05 16:38:00	25.0	1	25	Hoodie
773e62ca12	67	2/10/1990	TSG-1264364	2013-12-10 20:52:00	23.9	1	23.9	White T-Shirt M
61e3538f2a	44	10/3/1988	TSG-1264369	2014-01-01 21:05:00	16.7	1	16.7	Black T-Shirt M
77c6754ff8	83	2/28/1977	TSG-1264371	2013-11-28 16:24:00	19.9	1	19.9	Hoodie
9b44612cba	2B	6/4/1980	TSG-1264378	2014-07-28 15:06:00	19.9	1	19.9	Hoodie
442f47a6dc	49	3/22/1977	TSG-1264381	2013-12-21 00:23:00	16.7	1	16.7	Black T-Shirt F
d802338866	42	12/30/1977	TSG-1264388	2014-03-17 16:13:00	23.9	1	23.9	White T-Shirt M
2380839a9f	93	7/19/1990	TSG-1264390	2014-02-04 12:10:00	16.7	1	16.7	Black T-Shirt M
e8906ea5a9	49	10/17/1967	TSG-1264392	2014-01-28 20:54:00	19.9	1	19.9	Black T-Shirt M
dc72f4dedc	91	7/29/1959	TSG-1264398	2014-06-26 16:03:00	19.9	1	19.9	White T-Shirt F
852f56ffab	37	11/2/1965	TSG-1264400	2013-12-13 14:32:00	71.7	3	23.9	Black T-Shirt F
d66680f9dd	57	11/14/1984	TSG-1264402	2013-12-13 19:23:00	16.7	1	16.7	Black T-Shirt F
e12ee7dba1	77	1/11/1992	TSG-1264411	2013-12-14 22:59:00	16.7	1	16.7	Black T-Shirt M
e4397d5159	67	10/25/1994	TSG-1264418	2013-12-06 20:58:00	19.9	1	19.9	Black T-Shirt M
4f2a716e7d	91	12/30/1899	TSG-1264420	2013-12-15 21:55:00	23.9	1	23.9	Tennis Shirt
c4497e10f9	89	5/4/1948	TSG-1264428	2014-02-21 19:32:00	19.9	1	19.9	Black T-Shirt M
868029e94e	41	5/29/1974	TSG-1264431	2013-12-17 17:22:00	19.9	1	19.9	Hoodie
55b9b5dd60	91	2/12/1985	TSG-1264435	2014-07-07 15:13:00	23.9	1	23.9	Tennis Shirt
e9ce6fec40	37	2/7/1994	TSG-1264437	2014-02-02 18:17:00	19.9	1	19.9	Black T-Shirt M
a3ab995986	94	8/30/1941	TSG-1264443	2014-03-22 10:43:00	25.0	1	25	Hoodie
bf2ecad6bf	95	2/24/1971	TSG-1264445	2013-12-08 20:01:00	50.1	3	16.7	Black T-Shirt F
587a3b5496	34	1/6/1989	TSG-1264451	2014-06-14 10:44:00	16.7	1	16.7	Black T-Shirt M
e2360b45d1	31	12/3/1975	TSG-1264461	2013-12-15 08:46:00	25.0	1	25	Tennis Shirt
0fa7df1f57	69	4/20/1984	TSG-1264465	2013-12-12 17:48:00	16.7	1	16.7	Black T-Shirt F
ceda18dcb1	85	2/4/1974	TSG-1264473	2013-12-16 15:47:00	59.7	3	19.9	Black T-Shirt M
fb42dbb584	93	3/17/1978	TSG-1264479	2014-03-08 23:50:00	33.4	2	16.7	Bk TShirt M
d0bfb92c86	91	7/2/1982	TSG-1264480	2014-09-25 21:20:00	16.7	1	16.7	Black T-Shirt M
71af89175f	61	7/27/1983	TSG-1264484	2014-06-27 09:58:00	19.9	1	19.9	White T-Shirt M
5727a05ec0	95	4/14/1981	TSG-1264485	2014-09-14 20:56:00	16.7	1	16.7	White T-Shirt F
c58f829a3c	30	7/28/1946	TSG-1264489	2014-05-25 09:22:00	25.0	1	25	Hoodie
666644227d	50	12/30/1899	TSG-1264491	2014-04-14 22:30:00	19.9	1	19.9	Black T-Shirt F
aee3527a5d	48	12/17/1976	TSG-1264493	2014-06-02 21:04:00	16.7	1	16.7	White T-Shirt M
23771d2e8c	33	12/13/1970	TSG-1264497	2014-02-17 11:11:00	16.7	1	16.7	Black T-Shirt M
387ac4f3cd	78	3/21/1964	TSG-1264498	2014-06-25 16:35:00	39.9	1	39.9	Hoodie
330b30b19c	33	12/3/1978	TSG-1264499	2014-05-18 21:29:00	19.9	1	19.9	White T-Shirt M
caa3c32e92	06	7/5/1974	TSG-1264500	2014-02-16 15:37:00	16.7	1	16.7	White T-Shirt F
95645ccf2a	60	3/29/1971	TSG-1264512	2014-06-02 08:36:00	33.4	2	16.7	Black T-Shirt M
7ba6f0d469	95	7/12/1990	TSG-1264517	2014-04-21 19:48:00	16.7	1	16.7	White T-Shirt M
cd8f57f467	62	9/12/1952	TSG-1264519	2013-12-23 23:51:00	33.4	2	16.7	Black T-Shirt F
c94afab740	86	8/19/1989	TSG-1264523	2013-12-05 18:22:00	16.7	1	16.7	Black T-Shirt F
11ef328927	16	2/25/1992	TSG-1264525	2013-12-11 10:35:00	19.9	1	19.9	White T-Shirt M
5f206726e2	91	9/6/1949	TSG-1264537	2014-08-27 18:40:00	16.7	1	16.7	Black T-Shirt M
7a0c6689a2	27	8/18/1988	TSG-1264539	2013-12-12 18:53:00	19.9	1	19.9	Black T-Shirt F
f3b04e61d8	83	3/24/1985	TSG-1264540	2013-12-20 11:12:00	19.9	1	19.9	Hoodie
bb68fd30d0	42	8/29/1994	TSG-1264542	2013-12-26 15:41:00	19.9	1	19.9	Hoodie
800a00a76e	2B	7/15/1988	TSG-1264555	2013-11-29 13:00:00	16.7	1	16.7	Black T-Shirt F
d039929794	09	4/14/1972	TSG-1264556	2014-05-16 20:05:00	16.7	1	16.7	Bk TShirt M
94078ff80f	94	8/19/1990	TSG-1264558	2014-05-22 18:16:00	16.7	1	16.7	White T-Shirt F
805a56f0bc	52	7/13/1963	TSG-1264562	2014-05-17 19:36:00	16.7	1	16.7	White T-Shirt M
5bad1bf60e	30	10/12/1955	TSG-1264563	2013-11-29 17:53:00	16.7	1	16.7	Black T-Shirt M
085ab2791e	83	1/23/1946	TSG-1264567	2013-12-09 13:14:00	32.0	1	32	Hoodie
e66d39364b	60	7/28/1971	TSG-1264572	2013-12-11 14:51:00	16.7	1	16.7	Black T-Shirt M
690d61105c	74	6/8/1973	TSG-1264573	2013-12-13 14:08:00	19.9	1	19.9	White T-Shirt M
81853e0eea	89	4/10/1981	TSG-1264574	2014-10-15 23:05:00	23.9	1	23.9	Hoodie
36bd09a4e1	25	3/5/1982	TSG-1264575	2013-11-29 18:05:00	25.0	1	25	White T-Shirt M
ab096c7261	91	1/13/1978	TSG-1264576	2014-02-25 16:08:00	23.9	1	23.9	Hoodie
77acedd67d	57	8/24/1990	TSG-1264578	2013-12-13 10:42:00	16.7	1	16.7	Black T-Shirt F
cb850a6e5c	06	12/30/1899	TSG-1264581	2014-01-04 10:44:00	16.7	1	16.7	Bk TShirt M
c6aad04860	57	6/27/1951	TSG-1264587	2013-12-06 19:09:00	95.6	4	23.9	White T-Shirt M
c6aad04860	57	6/27/1951	TSG-1264589	2013-12-06 19:09:00	95.6	4	23.9	White T-Shirt M
3f55699d05	42	5/31/1990	TSG-1264596	2014-06-25 15:06:00	16.7	1	16.7	White T-Shirt M
023615a398	95	11/6/1970	TSG-1264599	2013-12-13 11:28:00	16.7	1	16.7	Black T-Shirt F
001d9a3b5e	14	3/30/1991	TSG-1264601	2013-12-21 18:21:00	19.9	1	19.9	Hoodie
627cd16dd4	69	12/30/1899	TSG-1264605	2014-08-21 13:08:00	16.7	1	16.7	Black T-Shirt F
89b87fada7	91	10/30/1984	TSG-1264607	2014-05-03 16:35:00	25.0	1	25	Tennis Shirt
4b611be236	13	7/1/1958	TSG-1264614	2014-09-20 10:33:00	23.9	1	23.9	Hoodie
8eea211341	59	6/9/1986	TSG-1264617	2014-07-30 20:58:00	23.9	1	23.9	Hoodie
22366117c9	31	4/3/1959	TSG-1264619	2013-12-12 16:08:00	32.0	1	32	Hoodie
a4e33c336d	24	12/30/1899	TSG-1264621	2013-12-03 03:38:00	19.9	1	19.9	Hoodie
